22879993	22879993
26681084	
27139837	
22552318	22552318
23895809	23895809
37101315	
23142150	23142151
20979470	20979470
19635985	19635985
32022294	
23797529	23797529
26812186	
21077799	21077799
25042728	25042728
27991849	27991849
32153387	32153387
24911663	24911663
24256307	24256307
17375033	17375033
12492608	12492608
25894721	25894721
38313794	
26287939	
26287941	
21962566	21962566
19308365	19308365
15933261	
16981842	16981842
28745555	
20520804	20520804
36577124	
28745575	
28745576	
28745577	
22749033	22749033
21733227	21733227
38674283	
26615671	
16424824	16424824
23666564	
36118414	
25796495	
23666583	21191973
19898263	19898263
16392089	16392089
25108385	25108385
21503910	21503910
16293801	16293801
25239468	25239468
21503919	
38543282	
25042870	
11214775	11214776
17047484	17047484
17047488	17047488
22585284	22585284
16129989	16129989
21995462	21995462
17047492	17047492
20029384	20029384
33759177	
27402191	
26189776	26189776
24322002	
24322003	
18718676	18718574
28418009	
28418010	28418010
16130010	16130010
29695967	29695967
25534433	
36741090	
25665511	25665511
38772712	
23142377	23142378
38674407	
27500523	
34480108	
25567217	25567217
38674430	
29925376	
21831685	
23240711	23240711
18784265	18784265
24682508	24682508
27271184	
12886034	
23863317	23863317
25829401	
27336732	
22192158	22192158
20226083	20226083
37920809	
38019119	
26615857	
18292785	18292785
27926584	
37855290	
12656699	
22388796	62838
12623934	
22028352	22028352
35135554	
23240771	23240771
19800133	
21635144	21635144
21635146	21635146
21635147	21635147
40050768	40050768
24223824	24223824
11477075	11477075
19996755	19996755
19603545	19603546
17047654	17047654
39723111	
20881512	20881512
19636336	19636336
19636338	19636338
19898482	
23371894	23371894
24322170	
17473659	17473659
18325643	18325643
18981003	18981003
39329936	
18981009	18981009
21209234	21209234
11673748	11673748
25698453	
21700758	21700758
31826071	31826071
11673755	11673755
30908574	
32481444	
28614820	
26419366	
26714287	
30318772	
15737014	15737014
28025020	
23371966	
24355007	24355007
17244352	17244352
40214721	40214721
18784455	
18751689	18751689
36708557	
27992285	
11575529	
21111021	
27992301	
21274861	21274861
26419450	26419450
22520065	22520065
21602569	21602569
9511177	
17015050	17015050
17015052	17015052
17015051	17015051
21504270	
17015055	17015055
17015053	17015053
27500822	
24322329	
28090653	
32055583	
23830818	23830818
28320034	
25501988	25501988
25108775	25108775
8986921	8986921
26255664	
17473846	17473846
17473847	17473847
36806969	
40182085	40182085
39919950	
24846673	15060998
29073750	29073750
20619611	20619611
21537116	21537116
16621918	16621918
32448869	
18784617	
24748394	24748394
16753003	16753003
16753004	16753004
37560683	
20390257	20390257
25305458	
20390258	
41001332	41001332
23208322	
15180166	15180166
24420746	24420746
12919180	
18784654	
9609616	
6103441	
12919186	
21176721	4225854
16458133	16458133
19997080	19997080
39068057	
40968602	40968602
21930396	21930396
29991328	
19210659	19210659
19833260	
17637808	17637808
26780085	
38576571	
8823231	8823231
24388031	24388031
27402691	
8823236	8823236
8823235	8823235
26616266	
17965519	17965519
31269327	
26780119	
11870684	11870684
23175667	23175667
27566582	
27599351	
24781308	24781308
16818689	16818689
30482948	
29925895	
24879639	24879639
27533851	
22192668	22192668
38707740	
20881950	20881950
20881953	20881953
8004131	8004131
21799461	
31957548	31957548
28844589	
10101295	10101295
19112496	19112496
26780210	
20488759	12399
23863877	23863877
39789135	
11313749	11313749
37397079	
23503447	
22717018	22717018
25403995	
25403996	
20849243	450268
27206238	
23503455	
32612964	
26944100	
26616421	26616421
27566695	
17146470	
19800676	
33759847	
27632229	
23077486	
32088688	32088688
19604081	19604081
26911349	
19604090	
38445694	
23601795	23601795
25141893	25141893
18424454	18424455
25141896	25141896
18162312	18162312
23437966	23437966
33858192	
20456087	
28222112	
19473056	19473056
21996196	
15606441	
40936106	
38904499	
26223287	
22258364	
25141953	25141953
18981587	
29205204	29205204
28877533	
30745309	
24322785	
8659683	8659684
19669737	19669737
18457324	18457324
17900275	
16458487	16458487
19047159	19047159
28975866	
16720636	
40313598	
26878724	
34153224	
21537551	
23733010	
17343250	17343250
38773528	
39920408	
23470885	23470885
23733030	23733030
19374892	19374892
25994031	
17081152	17081152
24224579	24224579
20587336	20587336
22422348	22422348
16163667	
28812116	28812116
30188374	
21046104	21046104
21570397	
38216550	
27272046	
40936312	
26977146	
28353407	
18719619	18719619
37430149	
38151046	38151046
23274376	23274376
36873097	
39068558	
18359183	18359183
24060820	24060820
37331863	
26846104	
24322967	
19178400	19178400
37266339	
39068579	
26616742	26616742
27403179	
25469868	25469868
26911666	
37626805	
35431360	
11936707	11936707
30450628	
39101384	
10200020	10200020
24978393	24978393
27763679	
35267552	
17376224	17376224
27173875	
36152308	
31794166	
25240575	25240575
37757956	
15475735	
35169303	
29238301	
23372834	23372834
26387494	
40936486	
19145769	19145769
36742186	36742186
28419121	28419121
32285752	
19440701	19440701
38085693	
20358205	20358205
19375170	19375170
24519753	24519753
40248396	
29369421	29369421
26715213	26715213
24224851	24224851
25863251	
28255319	
29992026	
20128861	20128861
40313950	
33203295	
22389859	
33203301	
16458854	
22094953	22094953
22815852	
30024814	
26780783	
26453102	
39658609	
17671280	
24945780	24945780
24192117	421332
24192118	
24192120	
24192121	421336
21243006	21243006
28976264	
30647433	
23209099	23209099
15213713	15213713
39920787	
30647443	
39462036	
17245331	17245331
38380703	
31728800	
38315168	
28976288	
28976299	
16917677	16917677
20194480	
11543734	11543734
18687167	
19932356	19932356
36938952	36938952
22324425	10455016
26158282	
36250837	
23241943	23241943
20030680	20030680
24126681	24126681
41133273	41133273
30549211	
12657887	
27698403	27698403
40346857	
17671401	
24126707	24126707
24126708	24126708
40346879	
18195716	18195716
32220422	
21832968	
25339146	
24061200	24061200
18195729	18195729
26125586	
30549267	
21505298	21505298
24257813	24257813
15213846	
12920080	12920080
38741273	
23962907	23962907
17507615	17507615
21505315	21505315
40183079	
29173032	
20456744	20456744
18425130	
23995691	23995691
24192302	
28550450	
28091702	
21734714	
19473722	19473722
28550460	
23831869	23831869
37201212	
38479169	
25175362	25175362
26223945	
21931346	21068720
7284051	7284051
25306451	25306451
16950614	
27338075	
16819548	16819548
26387812	
12920168	
22947179	
28550509	28550509
14656880	
15017333	
34874743	
6432120	6432120
10233211	10233211
10233212	10233212
26191232	26191232
14656901	
12920202	
20194698	20194698
24782221	24782221
18687376	18687376
14755216	
19506579	19506579
16917910	16917910
26518936	
10888602	10888602
8988065	8988065
26518946	
11937185	11937185
8988068	8988068
21898657	21898657
26092968	
23963056	23963056
18982321	18982322
39265714	
40084918	
20620727	20620727
16917943	16917943
27665849	
14624186	14624185
15377847	
26191294	26191294
10823104	10823104
27043265	
38774208	
21636554	21636554
38381003	
22357454	
22455762	22455762
23340505	
25732572	
30221791	
21079520	21079520
20129249	20129249
17049058	
17704420	
41035243	
29926893	
21636598	21636598
18589174	18589174
30713339	
24225276	24225276
29107709	
23602689	23602689
33236485	
24061445	24061445
23963147	23963147
18294285	18294285
24192531	
21931540	21931540
24192532	6332800
40281622	
18294295	18294295
20555294	
9315872	9315872
34350628	
15148588	15148588
18654768	18654768
40379961	
23275066	23275066
15083067	
18294333	18294333
15083071	
39069255	
17999439	17999439
1844820	1844820
25896535	
38741591	
11380317	11380317
23438946	23438946
18785891	18785891
12920424	
20653674	10110
20653676	20653676
26125934	
19277427	19277427
22947444	22947444
25994870	
24225399	24225399
26191484	
25372290	
36316809	36316809
15115913	
14624403	14624403
27043475	27043475
40740505	
23799451	23799451
27403931	
24061601	24061601
27010727	
21374656	21374656
10626755	10626755
23996099	
9578184	9578184
1451721	1451721
17016522	17016522
25241292	
22947533	21365901
31401678	
28157649	
8562390	8562391
27567841	27567841
18261733	18261733
35235559	
25372392	
35170024	
23799528	23799528
10823405	10823405
39954158	
29894392	
21735164	
23111421	23111421
23111422	23111422
28485375	28485375
15476481	
20031235	20031235
27469576	
26224397	26224397
38381330	
15116051	
15116052	
15116053	
15116054	
38840095	
38610733	
39954223	
23930673	23930673
18622257	18622257
23996211	23996211
25831219	
19048245	19048245
23930675	23930675
23930676	23930676
36710196	36710196
26847054	
9316174	9316174
21112657	
21112660	
23635803	23635803
23537502	23537502
32024416	
26257249	
19801957	19801957
24684392	24684392
27993963	
34482033	
25536375	
32483200	
37693312	
24815493	985
37693320	
37824400	
17409936	17409936
19605407	
21047200	21047200
25995169	
21047202	21047202
17180579	17180579
21047201	21047201
21047205	21047205
21047199	21047199
32843687	
25372592	
25798582	
22030266	
37332933	
18458567	18458567
30779340	
24684492	24684492
20195289	
20195290	15900
20195292	
25798622	25798622
19343327	19343327
18261986	18261986
29239269	
17115111	17115111
17049586	17049586
31401974	
27666425	27666425
23898114	23898114
21047300	21047300
17606663	17606663
26847243	
21342230	21342230
25143324	
22587422	22587422
19474465	19474465
23570466	23570466
12429347	
23570465	23570465
23570467	23570467
18458677	
27109434	
31664190	
20031551	20031551
11741249	11741249
22390861	22390861
23701583	15120664
16361556	16361556
18655316	18655316
22882391	22882391
24193112	
8530011	8530012
20031582	
39528547	
16951398	
29534310	
10758249	10758249
24815731	24815731
18851956	18851956
20031608	20031608
40741000	
20031628	
31402126	
36350097	
23603345	23603345
40315028	
17410198	17410198
39299224	
15739035	15739035
17606812	17606812
16361630	16361630
22718623	
25405601	25405601
7547049	7547049
36055212	
39626927	
15902904	
19638460	19638460
14985404	
21145801	453615
21145803	453616
21145807	21145807
8825043	8825043
23963862	
28059867	
32090339	
26781925	
20064494	20064494
19376366	19376366
26421491	
29731062	
19802360	
29436156	
39069949	39069949
24062210	24062210
40184070	
15247625	
26323212	
37497103	
21768473	21768473
40511772	
23669020	121940
38676765	
25110820	
40282412	
31107373	
18950464	18950464
23505228	23505228
20523342	
10889552	10889552
31041874	
29206869	
36186466	
19474787	19474787
19376484	
24029542	24029542
25930089	
25209194	25209194
14625131	
19704172	19704172
32024945	
22292851	22292851
10692979	10692979
27339126	
20818295	20818295
30222710	
24750455	24750455
19376514	19376514
20621700	20621700
40774024	40774024
12724618	
24521109	24521109
15903128	
32123296	32123296
20392357	20392357
40413606	
24816038	24816038
21637541	21637541
17344938	17344938
30648747	
23144877	
32778670	
21801394	
17541557	17541557
31402421	
23407047	23407047
23407048	23407048
23407049	23407049
23407050	23407050
38676936	
15542732	
27797974	
25602530	25602530
39660002	
24422887	24422887
21244392	
10594793	10594793
24619498	24619498
17934830	
37857778	
40708595	
31599092	
25012726	25012726
19933691	19933691
3582462	3582462
35105285	
15936011	
24717838	24717838
24095246	24095246
28453395	
28715540	28715540
28453396	
24193570	423448
17803810	17803810
21965348	
23734829	23734829
39135792	
25274942	25274942
22260295	17763100
12069454	12069454
18983505	18983505
18360915	18360915
22686296	22686296
36973144	
22293084	
11446878	11446878
19704415	19704415
17803873	
29239905	
27241063	27241063
21178985	21178985
21178986	21178986
15968882	10606590
22030963	22030963
38775421	
27110018	4720103
37530244	
16034444	16034444
17509004	17509004
21605004	21605004
22850190	22850190
26323598	
34515605	
17083032	17083032
27896475	
25111199	25111199
27175586	
23210659	
28256933	
37202608	
22882994	
25832119	
29043387	
19901119	19901119
19802823	
29502154	
31337162	
21572301	
20622033	20622033
22751958	
40381142	
29076187	
26847964	
17541852	17541852
21441248	21441248
38709992	
27110128	
15608561	
22981363	22981363
25701109	25701109
10234617	10234617
23374588	23374588
15805193	
20130569	20130569
31206155	
16821005	
15608594	15608594
15280927	
27142945	
26618658	
25340733	
11840318	11840318
15149890	
19671875	19671875
31959879	
25963335	
28289864	
27044681	
28289867	
38906700	38906700
20196170	
21900104	21900104
21179214	21179215
39201627	
26061659	
17541984	17541984
17148776	17148776
25897834	
22784880	22784880
27143031	
25504632	25504632
23604100	23604100
29535109	
20720517	
33794950	
16722833	16722833
20818834	20818834
1354642	1354642
28453780	
26880915	
21769110	21769110
16788378	16788378
16788380	16788380
32451486	
14560161	
29469606	
16493479	16493479
21900198	
24521642	24521642
16493486	16493486
19606452	
37202871	
25897911	
30485432	
10824636	10824636
22457278	22457278
9841604	9841604
19835846	
37891021	
12921807	
22391769	22391769
38874073	
32451547	
27503580	
36580335	36580335
38906864	
20065266	20065266
22948856	22948856
25537528	
19016697	
16198652	16198652
26192892	
25701374	25701374
16198655	16198655
16198654	16198654
15051775	15051775
11054089	11054089
21277709	21277709
16952345	16952345
16002074	16002074
24685597	24685597
30518301	
16395295	16395295
33205280	33205280
9415713	9415713
25734178	
22948895	22948895
22293537	22293537
17148966	17148966
16493607	16493607
27503662	
26389554	
27339827	
23571513	23571513
8563771	8563772
19016765	19016765
37858371	
29666375	
28945481	
28585035	
36580432	
24915025	24915025
29731921	
40512603	
21507170	21507170
38186087	
38284409	
20360315	
28322941	
33336447	
22129793	
23932037	23932037
28486791	
10071185	10071185
25504915	
24554646	24554646
11545752	11545752
25177243	25177243
22555810	
16985250	16985250
21933224	17819680
26324139	
16952495	16952495
17050801	17050801
26651826	
22588607	22588607
27798726	
41036998	41036998
27995340	
37498067	
18722008	18722009
34843875	
22228204	22228204
9284848	9284848
28388599	
29469964	
12037390	
34843922	
17673491	
15707415	
37924126	
23080225	
11250978	11250978
33402148	
30256423	
24980784	24980784
20032820	20032820
28323125	28323125
21343546	21343546
39628091	
34680127	
18394438	
31206740	
29207898	
24128861	24128861
37203300	
26652007	
29207912	
24096103	24096103
38579568	
39005567	
24718721	24718721
21081473	21081473
21147013	21147013
40971654	
26946962	
24522145	24522145
24128935	24128935
25406899	25406899
27897268	27897268
27897269	
23375287	23375287
35237305	
25472448	
40119746	
22490566	
36744646	
28814798	28814798
24980946	24980946
31108563	
19770842	19770842
23670235	
29502940	
24030684	24030684
20819423	20819423
28290528	28290528
34483679	
17444323	17444323
23473641	23473641
20819434	20819434
38612458	
20393454	20393454
21868014	21868014
15052272	
18820594	18820594
37891571	
23408116	23408116
21245432	21245432
27143689	
12627468	
38612496	
27864592	27864592
19672597	19672597
34582038	
39628313	
22064666	22064666
15150618	15150618
20622880	
21900837	21900837
22294058	22294058
25669165	25669165
15773232	
27045425	
22162992	22162992
29568565	
20196918	20196918
25079360	
39300676	
40152645	40152645
19934793	19934793
40873551	40873551
27864660	
21900886	21900886
38678107	
23113310	
25210463	25210463
37138020	
21048934	21048934
19082882	
24817302	24817302
22949529	
39038621	39038621
12955294	
21474982	
37596839	
29273767	
26521259	26521259
41037485	41037485
17968817	
27799217	
23277235	23277235
11054774	11054774
28389049	
37891772	
23277250	23277250
24751813	24751813
35335877	35335877
23441093	23441093
19279561	19279561
40316617	
31796940	
28290770	
24293076	
20066004	20066005
34483924	
15544025	15544025
18591455	18591455
23736036	23736036
24293093	24293093
18591461	18591461
39104238	
21114608	21114608
8728305	8728305
15118073	
40840956	
15183620	
40709894	
25964295	
23834376	23834376
19738376	
27340556	
37564175	
19148563	19148563
38776596	
23736090	23736090
29306656	29306656
38907686	
26488616	
40054571	40054571
38809387	
23736108	23736108
31371054	
36613935	
38809397	
35335997	35335997
17510208	17510208
27111237	
16133961	16133961
31829834	
22851411	22851412
27995989	
39858006	39858006
23277397	23277397
16691038	
27045730	
37269349	37269349
15708009	
12496751	
29273968	
23703421	
30420869	
20393862	20393862
22491017	22491017
28094348	28094348
21540761	21540761
21540762	21540762
30289819	
16920476	16920476
21278619	21278619
19509150	19509150
17510308	17510308
18460585	18460585
32452529	
37760947	
17018806	17018806
16330681	16330681
26652611	
37990344	
34025422	
36614097	
11186133	11186133
11448278	11448278
11186138	11186138
39432161	
23146466	23146466
23146479	23146479
37761008	
16920564	16920564
22982650	22982650
20590587	20590587
20590588	20590588
28422153	28422153
20688905	20688905
28389387	
37466123	
37531661	
15118351	15118351
26914831	26914831
10661905	10661905
38285330	
38514707	
15282199	
15282200	15282200
25931799	25931799
38809628	
37597219	
31698983	
16724011	16724011
21671989	21671989
41168950	41168950
12345	12345
31699005	
26030142	
18690117	
26554440	
26882121	
23179337	
30322771	
39727196	
29208668	
31043678	
19902562	19902562
31141989	
39792745	
22130800	22130800
19247217	19247217
35303539	
30453884	30453884
22818943	22818943
40185984	
21606533	21606533
30191759	
30191766	
29601950	
19247266	19247266
20492467	
20492469	20492469
24752311	24752311
25637052	
36253887	
40644802	40644802
36974789	
24096969	
39465171	
16003289	16003289
34320604	
34877660	
34320607	
20459744	20459744
28356835	
40939752	
25014506	25014506
2502894	2502894
39071983	39071983
5091568	5091568
38908142	
11710708	11710708
12759288	
29536505	
26226939	26226939
41136382	41136382
25145599	25145599
35205374	
32813313	
9711875	9711875
37695751	
28750087	
40513807	
19280158	19280158
23965986	23965986
18690342	18690342
19542315	19542315
38547757	
19345712	19345712
28750137	
28651844	28651844
28750151	
16822601	16822601
35434830	
39563600	
38580563	
27439447	
27439448	
38482263	
28488026	
28324194	
10498402	10498402
17215846	17215846
26653034	
12659	12659
27898234	
14659971	
26521987	
39727500	
18657677	
21148049	21148049
19968402	10220867
26227094	
21311897	
27636122	
16855453	
29667742	
11809184	11809184
25702819	
16396707	16396707
36581799	36581799
26751406	
27046326	
26194361	
38580665	
26194362	
18821564	18821564
26325438	
28783044	
38285784	
22688218	22688218
22688219	22688219
36942299	
39891427	39891427
21770725	21770725
15970794	15970794
15970795	1140
22950382	22950382
15970799	
26358256	26358256
34583027	
25735680	
27406852	
12825092	
25473543	
26587656	
22786571	22786571
29733390	
27636246	
31666714	
39825952	
21606946	21606946
21606948	21606948
33501733	
35697190	
34910759	
25899558	25899558
28160554	
21934636	21934636
21934637	21934637
26456622	
32158254	
30421550	
15249972	
24359476	24359476
10793526	460073
12694072	12694072
38613561	
33141308	
19444285	19444285
16822847	
37728834	37728834
5026380	5026380
40055373	40055373
24851022	24851022
10334805	10334805
28947035	28947035
27767389	
30323313	
21246582	21246582
28521079	
9089660	9089660
11907712	11907713
25080450	25080450
21803659	
27767438	
32453264	
25932441	
29504153	
12464799	12464799
37925536	
12464801	
28914344	
12202670	12202670
32715442	
34616002	
23212742	23212742
23278282	23278282
32256718	
18559695	18559695
23900887	23900887
40743639	
20886236	20886236
16102108	16102108
23245538	23245538
40645349	40645349
12563174	
12563176	
34648813	
21705454	21705454
16462575	16462575
26784512	
30192390	
25408262	25408262
21148426	21148426
26555147	
26063633	
23835420	23835420
33829662	
36877088	
31666976	
15708967	
20362026	20362026
40055599	
20853551	20853551
19346234	19346234
15545169	
25834322	
19673941	19673941
18330458	
21803869	
11350878	11350879
25801567	
10793824	10793824
18854753	18854753
25047911	25047911
24195946	427065
16331627	16331627
30684021	
31699831	
18854776	18854776
18854779	18854779
31961981	
32813957	
19706762	19706762
38548381	
24359841	24359841
28685218	
18854828	18854828
15086512	15086512
28947383	
26555332	26555332
27472837	
17609683	17609683
19018717	19018717
1979357	
19018719	19018719
26915813	
39367653	
19706858	
22623212	22623212
37794799	37794799
25310192	
17183730	
17413111	17413111
33043448	
23213055	23213055
40350722	
30061570	
21640195	
26915847	
33305610	
28947469	
20886544	20886544
23933970	23933970
30520338	
30520341	
23376925	23376925
20362271	20362271
11875364	11875364
23147557	23147557
35107877	
11875366	11875366
27800629	
38253626	
36942908	
30848065	
23016521	9795220
38450253	
17577039	17577039
18854995	18854995
28685396	
12891229	
39564382	
35042400	35042400
30487649	
23999597	23999597
21673069	21673069
34911343	
22590580	
19018870	19018870
36582532	
18330759	18330759
19641488	19641488
20526235	20526235
21410976	21410976
36222113	
16495778	16495778
21902499	
21902500	
21902501	
21902502	
21902503	
32519344	
25441457	25441457
23803057	23803057
29504692	
40547509	
30651574	
11547828	11547828
35763385	
31896765	
23147717	23147717
25244877	6439847
37795024	
24687830	24687830
30094551	
17085664	
15906019	
19150055	19150055
16299241	16299242
34747629	
17380590	17380590
17085680	
34747637	
31634677	31634677
21902584	8434
21083385	21083385
25965825	
25474306	
28816644	28816644
38778126	
22525200	22525200
26195225	
22197535	22197535
20002085	20002085
23508266	23508266
22426923	
33731884	
33731885	
18756910	
16463153	
39204145	
25834819	25834819
20165956	
28685643	
12137804	
37270865	
21280081	21280081
33961299	
40613206	40613206
19969374	19969374
25048416	
20952418	20952418
25638254	25638254
26293616	
26490229	
40744310	40744310
28063098	28063098
9352573	9352573
14660992	14660992
9352580	9352580
22230405	22230405
25769357	
29668752	
28685716	
9450902	
26817948	
7550366	7550366
7550367	7550367
39237024	
7550368	7550368
10073515	10073515
26162609	26162609
28718515	
3356084	3356084
19019189	19019189
30520759	
30520769	
38680001	
23344581	
16168391	
30815689	
22394315	22394315
21083596	
16004559	16004559
24819158	24819158
28030426	28030426
29242847	
40711648	
15840736	15840736
22296034	22296034
40547816	
46571	46572
39564784	
26129906	
26490356	
20100600	
28358139	
7648764	7648764
19576320	19576320
12629505	12629505
25966085	
39171589	39171589
19904007	19904007
21280267	
19904013	19904013
28620303	
24557078	24557078
22885912	
23311897	23311897
27604507	
39171626	
35108398	
21345843	
29341237	
11318841	11318841
29341245	
20723261	
19183167	19183167
28030534	
39204422	
16791115	16791115
16758348	16758348
30324302	
24917585	24917585
39663186	
24589908	24589908
24589909	24589909
22492761	22492761
22328925	22328925
24950369	19029146
30455395	30455395
21149285	21149285
18855526	18855526
27833958	
7845481	7845481
12662378	
18855529	18855529
18855532	18855532
18855533	18855533
30815856	
25998968	25998968
20133509	
40810118	40810118
26556041	26556041
24950410	24950410
20854418	20854418
36484758	
28325531	28325531
27702941	
20559522	20559522
40154787	40154787
38745766	
25769643	
26261165	
20231857	20231857
15447734	
40875702	
35174070	
19281600	19281600
18790089	69667
22951632	22951632
29210320	
18167504	18167504
29210323	
25147095	25147095
29210328	
29210332	
17872605	17872605
27440861	
29210335	29210335
22918879	22918879
29177570	
35272420	35272420
38647526	
23377640	23377640
29243113	
19740397	19740397
24098545	24098545
23148286	23148286
28686080	28686080
21739267	
26392323	
39139076	
22886152	
21804810	21804810
28653333	
40744734	
37074725	
17610534	17610534
29603629	
26392368	
15710002	
25704243	25704243
30357299	
26556226	
20592455	
20559687	
38614858	
14726986	14726986
20887379	20887379
23508821	
20658008	20658008
25868121	
38451034	
25179995	25179995
38057822	
22591328	22591328
20035425	20035425
11417443	
21837673	
23574377	23574377
18200436	18200436
17184645	17184645
19937159	19937159
25245580	74
30652301	
24360851	24360851
19019667	
12695469	
40712111	
33404848	
18593715	733554
10434486	10434486
21739446	
20625347	
22722500	22722500
28358597	28358597
20625352	20625353
15349705	
24852429	24852429
15022030	
9254861	9254862
25049040	25049040
40417235	
15349717	
28686294	28686294
24262617	24262617
26916827	
27441116	27441116
25049054	25049054
12728288	
12728290	
25802725	25802725
22591463	22591464
28391406	
28391407	28391407
38221808	
27932669	
21247998	21247998
19052543	19052543
15742978	
34158603	
23083021	
31242253	
18429967	18429967
16955413	16955413
25311255	25311255
23279643	23279643
15775779	15775779
15841315	
37763115	
37763120	
37828659	
25081908	25081908
29374517	
18397238	
29472822	
29407288	
37500985	
8828983	8828983
17020982	17020982
23771192	23771192
79931	79931
40908865	
15808586	
20592726	20592726
22427735	22427735
29177954	
19773541	19773541
24655974	24655974
24033383	24033383
18593894	18593894
18430057	
29472872	
26032235	
26556524	
16201835	16201835
15841390	
16595080	16595080
40974473	
37042314	
17512587	17512587
35469450	
24656015	24656015
22788240	22788240
18561168	18561168
25311385	25311385
31406237	
36714653	
25376930	25376930
36681895	
26556583	
19052714	19052714
29440178	
28358842	
26228923	
26458301	26458301
16431304	
37042388	
38353109	
407765	407765
17283289	17283289
35698907	35698907
28063968	
18594024	65420
18004205	
27670765	27670765
27670766	27670766
18004207	
9713905	
9713906	
18004211	18004211
18004210	18004210
25278709	
26360046	26360046
27670767	27670767
28031227	
28358908	
18594050	
17611010	17611010
15677700	
18823430	18823430
24361227	24361227
26556688	
21248300	
20003118	20003118
15284534	15284534
15284535	15284535
9517369	9517369
15284538	15284538
24590654	24590654
21346624	21346624
38385986	
22001987	
24492364	24492364
25999694	
26982740	
25999707	
37337448	
19020143	
26458485	
26491254	
22329723	22329723
15743363	15743363
30914949	
38254988	
12269967	12269967
29178257	
24033692	24033692
21903774	
31144350	
24033696	24033696
39041443	39041443
29866411	
25278896	25278896
18528690	18528690
24590773	24590773
37108150	
15448513	
25344452	25344452
24394199	24394199
16103896	16103896
24394201	24394201
24394202	24394202
21346780	21346780
38287840	
13679074	
28719596	28719596
26425837	
28719598	
27900402	
16267764	16267764
26622455	26622455
37468669	
38877696	
7617034	7617034
38287884	
22231565	22231565
30325262	
22231567	22231567
24263182	24263182
16857630	
35207713	
23247396	23247396
14760488	
23280169	23280169
41007658	
18987562	18987562
38943286	
38156857	
17709632	
22624833	22624833
28326467	
23149126	23149127
23738951	23738951
38287944	
29342288	
3816019	3816019
38713940	
17414739	17414739
38845014	
21084764	21084764
26655325	
21969500	
9779807	
39991907	39991907
37042794	
27409003	27409003
27179628	
31799914	
18332269	18332269
21510767	21510767
26196596	26196596
21052022	21052022
25082493	
18496125	18496125
21281405	21281405
21052032	21052032
18496129	18496129
26524290	26524290
21052031	15912246
18987654	18987654
18987660	18987660
16595597	16595597
12728976	
23476897	23476897
20855458	20855458
33929895	
27671213	
25246386	25246386
26229432	
32324284	
22100668	22100650
15940289	15940289
24066763	24066763
18070221	18070221
16890574	16890574
22592207	22592207
29342418	
16890579	16890579
16890578	16890578
25869013	25869013
25869015	25869015
25115353	
30653146	
18299612	18299612
40155873	40155873
18594531	18594531
30817003	
21543662	21543662
19151602	19151602
25934581	25934581
33143542	
38124280	
26655481	
25311995	25311995
22395643	22395643
23640828	23640828
32815870	
22723326	22723326
11156223	11156223
22395644	22395644
23444229	23444229
23116553	23116553
11418378	11418378
21576462	21576462
27966227	
39500567	39500567
23837476	23837476
23837477	23837477
20560679	20560679
37894954	
25115434	25115434
17611564	17611564
27802415	27802415
12663600	12663600
39009080	39009080
23444281	23444281
25115449	25115449
15252283	
29702976	29702976
37993281	
22821704	22821704
24951635	24951635
5061461	5061461
12434264	
24525658	24525658
37141338	
20593505	
23280482	23280482
26426211	
26426212	
30784356	30784356
30489455	
30260084	
24361844	24361844
11418485	11418485
19741565	19741565
23640958	23640958
26360703	
23149441	23149441
10206083	10206083
31636356	
33799050	
22854539	
23640974	23640974
26033044	
15121303	15121303
18267032	18267032
27507617	
32848803	
11156391	11156391
25279405	
15743917	
20724655	20724655
19381165	19381165
25967538	
12172211	12172211
10959796	10959796
16202677	16202677
29998006	
21576632	21576633
12237752	12237752
18693052	
36256705	
25869250	
18398146	18398146
19676097	19676097
22428615	22428615
37534663	
38517706	
12893130	
16595916	16595916
21216202	836912
22264780	22264780
29637588	
34683865	34683865
20921307	20921307
16628701	
20233181	20233181
20691935	20691935
24329186	24329186
24329187	24329187
30325732	30325732
8698850	8698850
24329190	24329190
24329191	24329191
20200426	20200426
26426352	
37272562	
26590194	26590194
19020788	19020788
40549373	40549373
23313410	23313410
26360837	26360837
28261382	
20036620	20036620
38714384	
25148434	25148434
24820765	
29735966	
24820767	
25246753	25246753
18234403	18234403
26524713	
23510058	23510058
29113387	
25148458	16151858
14662702	
12172336	12172336
21511217	
34520119	
20724801	
20200517	15065156
26033222	
26623049	
15121491	
24230997	24230997
22428763	22428763
25705565	25705565
21544031	21544031
39500896	
11779172	11779172
27114598	
22527101	22527101
28261502	
25115783	25115783
21150856	
29080719	
37829781	
23280790	23280790
11910301	11910302
19119263	
27180197	
17906856	17906856
18496682	18496682
21150907	21150907
22920393	22920393
22920394	22920394
17185998	
39468242	39468242
17611986	17611986
38714580	
17186005	
29375701	
21740768	
40582371	
24853734	24853734
21642471	21642471
32095466	
34585840	
20823282	20823282
34716917	
21183746	21183746
38321419	
28556555	28556555
29539600	
23706899	54681721
16956694	16956694
14695703	
37633306	
39107874	39107874
26098993	
37109042	
21806387	
38059315	
21806385	
25673014	25673014
30653751	
21806386	
28589365	28589365
21806388	
38747453	
19578179	19578179
22592842	
25738571	
25410891	
25410890	25410890
18300238	18300238
25410894	
25410892	
31014225	
15252821	
15973722	15973722
15842651	
23149928	23149928
15809899	
22527345	22527345
